index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
165,3299.986,1786876955329.473,11743147.408,0.000000000,0.000000000
166,3319.991,1786876955349.479,11743167.413,0.000000000,0.000000000
167,3339.992,1786876955369.479,11743187.415,0.000000000,0.000000000
168,3359.991,1786876955389.478,11743207.413,0.000000000,0.000000000
169,3379.989,1786876955409.476,11743227.411,0.000000000,0.000000000
170,3399.989,1786876955429.477,11743247.411,0.000000000,0.000000000
171,3419.987,1786876955449.475,11743267.410,0.000000000,0.000000000
172,3439.988,1786876955469.476,11743287.411,0.000000000,0.000000000
173,3459.988,1786876955489.476,11743307.411,0.000000000,0.000000000
174,3479.988,1786876955509.475,11743327.410,0.000000000,0.000000000
175,3499.990,1786876955529.477,11743347.412,0.000000000,0.000000000
176,3519.987,1786876955549.475,11743367.410,0.000000000,0.000000000
177,3539.988,1786876955569.475,11743387.410,0.000000000,0.000000000
178,3559.989,1786876955589.477,11743407.412,0.000000000,0.000000000
179,3579.989,1786876955609.476,11743427.411,0.000000000,0.000000000
180,3599.988,1786876955629.475,11743447.410,0.000000000,0.000000000
181,3619.989,1786876955649.477,11743467.412,0.000000000,0.000000000
182,3639.989,1786876955669.476,11743487.411,0.000000000,0.000000000
183,3659.993,1786876955689.480,11743507.415,0.000000000,0.000000000
184,3679.993,1786876955709.481,11743527.415,0.000000000,0.000000000
185,3699.992,1786876955729.479,11743547.414,0.000000000,0.000000000
186,3719.993,1786876955749.480,11743567.415,0.000000000,0.000000000
187,3739.988,1786876955769.476,11743587.410,0.000000000,0.000000000
188,3759.991,1786876955789.479,11743607.414,0.000000000,0.000000000
189,3779.990,1786876955809.477,11743627.412,0.000000000,0.000000000
190,3799.989,1786876955829.476,11743647.411,0.000000000,0.000000000
191,3819.990,1786876955849.478,11743667.412,0.000000000,0.000000000
192,3839.988,1786876955869.476,11743687.411,0.000000000,0.000000000
193,3859.989,1786876955889.476,11743707.411,0.000000000,0.000000000
194,3879.989,1786876955909.476,11743727.411,0.000000000,0.000000000
195,3899.988,1786876955929.475,11743747.410,0.000000000,0.000000000
196,3919.990,1786876955949.477,11743767.412,0.000000000,0.000000000
197,3939.988,1786876955969.476,11743787.411,0.000000000,0.000000000
198,3959.988,1786876955989.475,11743807.410,0.000000000,0.000000000
199,3979.989,1786876956009.476,11743827.411,0.000000000,0.000000000
200,3999.989,1786876956029.476,11743847.411,0.000000000,0.000000000
201,4019.993,1786876956049.480,11743867.415,0.000000000,0.000000000
202,4039.992,1786876956069.479,11743887.414,0.000000000,0.000000000
203,4059.991,1786876956089.478,11743907.413,0.000000000,0.000000000
204,4079.991,1786876956109.479,11743927.414,0.000000000,0.000000000
205,4099.991,1786876956129.478,11743947.413,0.000000000,0.000000000
206,4119.991,1786876956149.478,11743967.413,0.000000000,0.000000000
207,4139.990,1786876956169.477,11743987.412,0.000000000,0.000000000
208,4159.989,1786876956189.477,11744007.412,0.000000000,0.000000000
209,4179.989,1786876956209.477,11744027.411,0.000000000,0.000000000
210,4199.989,1786876956229.477,11744047.412,0.000000000,0.000000000
211,4219.988,1786876956249.476,11744067.410,0.000000000,0.000000000
212,4239.988,1786876956269.475,11744087.410,0.000000000,0.000000000
213,4259.988,1786876956289.476,11744107.410,0.000000000,0.000000000
214,4279.987,1786876956309.475,11744127.410,0.000000000,0.000000000
215,4299.988,1786876956329.475,11744147.410,0.000000000,0.000000000
216,4319.987,1786876956349.474,11744167.410,0.000000000,0.000000000
217,4339.996,1786876956369.483,11744187.418,0.000000000,0.000000000
218,4359.990,1786876956389.478,11744207.413,0.000000000,0.000000000
219,4379.990,1786876956409.477,11744227.412,0.000000000,0.000000000
220,4399.988,1786876956429.476,11744247.411,0.000000000,0.000000000
221,4419.988,1786876956449.475,11744267.410,0.000000000,0.000000000
222,4439.990,1786876956469.478,11744287.412,0.000000000,0.000000000
223,4459.990,1786876956489.477,11744307.412,0.000000000,0.000000000
224,4479.988,1786876956509.476,11744327.411,0.000000000,0.000000000
225,4499.988,1786876956529.476,11744347.411,0.000000000,0.000000000
226,4519.988,1786876956549.475,11744367.410,0.000000000,0.000000000
227,4539.988,1786876956569.475,11744387.410,0.000000000,0.000000000
228,4559.988,1786876956589.475,11744407.410,0.000000000,0.000000000
229,4579.989,1786876956609.476,11744427.411,0.000000000,0.000000000
230,4599.989,1786876956629.476,11744447.411,0.000000000,0.000000000
231,4619.989,1786876956649.476,11744467.411,0.000000000,0.000000000
232,4639.987,1786876956669.475,11744487.410,0.000000000,0.000000000
233,4659.989,1786876956689.477,11744507.412,0.000000000,0.000000000
234,4679.987,1786876956709.474,11744527.409,0.000000000,0.000000000
