index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
419,8379.992,1786879701473.459,14489291.394,0.000000000,0.000000000
420,8399.990,1786879701493.457,14489311.392,0.000000000,0.000000000
421,8419.992,1786879701513.458,14489331.394,0.000000000,0.000000000
422,8439.991,1786879701533.458,14489351.393,0.000000000,0.000000000
423,8459.994,1786879701553.461,14489371.396,0.000000000,0.000000000
424,8479.990,1786879701573.457,14489391.392,0.000000000,0.000000000
425,8499.992,1786879701593.459,14489411.394,0.000000000,0.000000000
426,8520.000,1786879701613.467,14489431.401,0.000000000,0.000000000
427,8539.996,1786879701633.462,14489451.397,0.000000000,0.000000000
428,8559.991,1786879701653.458,14489471.393,0.000000000,0.000000000
429,8579.993,1786879701673.460,14489491.395,0.000000000,0.000000000
430,8599.997,1786879701693.464,14489511.399,0.000000000,0.000000000
431,8619.995,1786879701713.462,14489531.397,0.000000000,0.000000000
432,8639.992,1786879701733.459,14489551.394,0.000000000,0.000000000
433,8659.993,1786879701753.460,14489571.395,0.000000000,0.000000000
434,8679.995,1786879701773.461,14489591.396,0.000000000,0.000000000
435,8699.994,1786879701793.461,14489611.396,0.000000000,0.000000000
436,8719.992,1786879701813.459,14489631.394,0.000000000,0.000000000
437,8739.991,1786879701833.458,14489651.392,0.000000000,0.000000000
438,8759.993,1786879701853.460,14489671.395,0.000000000,0.000000000
439,8779.991,1786879701873.458,14489691.393,0.000000000,0.000000000
440,8799.990,1786879701893.457,14489711.392,0.000000000,0.000000000
441,8819.990,1786879701913.457,14489731.392,0.000000000,0.000000000
442,8839.991,1786879701933.458,14489751.392,0.000000000,0.000000000
443,8859.990,1786879701953.457,14489771.392,0.000000000,0.000000000
444,8879.990,1786879701973.457,14489791.392,0.000000000,0.000000000
445,8899.990,1786879701993.457,14489811.392,0.000000000,0.000000000
446,8919.993,1786879702013.460,14489831.395,0.000000000,0.000000000
447,8939.994,1786879702033.461,14489851.396,0.000000000,0.000000000
448,8959.994,1786879702053.461,14489871.396,0.000000000,0.000000000
449,8979.992,1786879702073.459,14489891.394,0.000000000,0.000000000
450,8999.994,1786879702093.461,14489911.396,0.000000000,0.000000000
451,9019.994,1786879702113.460,14489931.395,0.000000000,0.000000000
452,9039.993,1786879702133.459,14489951.394,0.000000000,0.000000000
453,9059.993,1786879702153.460,14489971.395,0.000000000,0.000000000
454,9079.992,1786879702173.459,14489991.394,0.000000000,0.000000000
455,9099.993,1786879702193.460,14490011.395,0.000000000,0.000000000
456,9119.990,1786879702213.457,14490031.392,0.000000000,0.000000000
457,9139.990,1786879702233.457,14490051.392,0.000000000,0.000000000
458,9159.992,1786879702253.459,14490071.394,0.000000000,0.000000000
459,9179.991,1786879702273.458,14490091.393,0.000000000,0.000000000
460,9199.990,1786879702293.457,14490111.392,0.000000000,0.000000000
461,9219.991,1786879702313.458,14490131.393,0.000000000,0.000000000
462,9239.991,1786879702333.458,14490151.393,0.000000000,0.000000000
463,9259.992,1786879702353.458,14490171.394,0.000000000,0.000000000
464,9279.991,1786879702373.458,14490191.392,0.000000000,0.000000000
465,9299.994,1786879702393.461,14490211.396,0.000000000,0.000000000
466,9319.994,1786879702413.461,14490231.396,0.000000000,0.000000000
467,9339.994,1786879702433.461,14490251.396,0.000000000,0.000000000
468,9359.994,1786879702453.461,14490271.396,0.000000000,0.000000000
469,9379.995,1786879702473.461,14490291.396,0.000000000,0.000000000
470,9399.992,1786879702493.459,14490311.394,0.000000000,0.000000000
471,9419.994,1786879702513.461,14490331.396,0.000000000,0.000000000
472,9439.994,1786879702533.461,14490351.396,0.000000000,0.000000000
473,9459.994,1786879702553.460,14490371.395,0.000000000,0.000000000
474,9479.993,1786879702573.460,14490391.395,0.000000000,0.000000000
475,9499.993,1786879702593.459,14490411.394,0.000000000,0.000000000
476,9519.992,1786879702613.458,14490431.394,0.000000000,0.000000000
477,9539.993,1786879702633.459,14490451.394,0.000000000,0.000000000
478,9559.989,1786879702653.456,14490471.391,0.000000000,0.000000000
479,9579.990,1786879702673.457,14490491.392,0.000000000,0.000000000
480,9599.992,1786879702693.459,14490511.394,0.000000000,0.000000000
481,9619.991,1786879702713.457,14490531.392,0.000000000,0.000000000
482,9639.989,1786879702733.456,14490551.391,0.000000000,0.000000000
483,9659.989,1786879702753.456,14490571.391,0.000000000,0.000000000
484,9679.990,1786879702773.457,14490591.392,0.000000000,0.000000000
485,9699.993,1786879702793.460,14490611.395,0.000000000,0.000000000
486,9719.992,1786879702813.459,14490631.394,0.000000000,0.000000000
487,9739.990,1786879702833.457,14490651.392,0.000000000,0.000000000
488,9759.992,1786879702853.459,14490671.394,0.000000000,0.000000000
489,9779.995,1786879702873.461,14490691.396,0.000000000,0.000000000
490,9799.995,1786879702893.462,14490711.397,0.000000000,0.000000000
491,9819.994,1786879702913.460,14490731.395,0.000000000,0.000000000
492,9839.992,1786879702933.459,14490751.394,0.000000000,0.000000000
