index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_ax,torso_ay,torso_az
490,9799.989,1786877240427.474,12028245.408,0.000000000,0.000000000,0.000000000,0.000000000
491,9819.988,1786877240447.473,12028265.408,0.000000000,0.000000000,0.000000000,0.000000000
492,9839.989,1786877240467.473,12028285.408,0.000000000,0.000000000,0.000000000,0.000000000
493,9859.990,1786877240487.474,12028305.409,0.000000000,0.000000000,0.000000000,0.000000000
494,9879.990,1786877240507.474,12028325.409,0.000000000,0.000000000,0.000000000,0.000000000
495,9899.991,1786877240527.475,12028345.410,0.000000000,0.000000000,0.000000000,0.000000000
496,9919.990,1786877240547.475,12028365.410,0.000000000,0.000000000,0.000000000,0.000000000
497,9939.991,1786877240567.475,12028385.410,0.000000000,0.000000000,0.000000000,0.000000000
498,9959.990,1786877240587.474,12028405.409,0.000000000,0.000000000,0.000000000,0.000000000
499,9979.991,1786877240607.475,12028425.410,0.000000000,0.000000000,0.000000000,0.000000000
500,9999.989,1786877240627.474,12028445.408,0.000000000,0.000000000,0.000000000,0.000000000
501,10019.990,1786877240647.474,12028465.409,0.000000000,0.000000000,0.000000000,0.000000000
502,10039.989,1786877240667.473,12028485.408,0.000000000,0.000000000,0.000000000,0.000000000
503,10059.990,1786877240687.474,12028505.409,0.000000000,0.000000000,0.000000000,0.000000000
504,10079.991,1786877240707.475,12028525.410,0.000000000,0.000000000,0.000000000,0.000000000
505,10099.989,1786877240727.473,12028545.408,0.000000000,0.000000000,0.000000000,0.000000000
506,10119.990,1786877240747.474,12028565.409,0.000000000,0.000000000,0.000000000,0.000000000
507,10139.989,1786877240767.474,12028585.409,0.000000000,0.000000000,0.000000000,0.000000000
508,10159.988,1786877240787.473,12028605.408,0.000000000,0.000000000,0.000000000,0.000000000
509,10179.994,1786877240807.478,12028625.413,0.000000000,0.000000000,0.000000000,0.000000000
510,10199.989,1786877240827.474,12028645.408,0.000000000,0.000000000,0.000000000,0.000000000
511,10219.990,1786877240847.474,12028665.409,0.000000000,0.000000000,0.000000000,0.000000000
512,10239.989,1786877240867.473,12028685.408,0.000000000,0.000000000,0.000000000,0.000000000
513,10259.988,1786877240887.472,12028705.407,0.000000000,0.000000000,0.000000000,0.000000000
514,10279.990,1786877240907.474,12028725.409,0.000000000,0.000000000,0.000000000,0.000000000
515,10299.989,1786877240927.473,12028745.408,0.000000000,0.000000000,0.000000000,0.000000000
516,10319.990,1786877240947.474,12028765.409,0.000000000,0.000000000,0.000000000,0.000000000
517,10339.988,1786877240967.472,12028785.407,0.000000000,0.000000000,0.000000000,0.000000000
518,10359.988,1786877240987.472,12028805.407,0.000000000,0.000000000,0.000000000,0.000000000
519,10379.989,1786877241007.474,12028825.408,0.000000000,0.000000000,0.000000000,0.000000000
520,10399.988,1786877241027.472,12028845.407,0.000000000,0.000000000,0.000000000,0.000000000
521,10419.989,1786877241047.473,12028865.408,0.000000000,0.000000000,0.000000000,0.000000000
522,10439.989,1786877241067.473,12028885.408,0.000000000,0.000000000,0.000000000,0.000000000
523,10459.988,1786877241087.473,12028905.407,0.000000000,0.000000000,0.000000000,0.000000000
524,10479.994,1786877241107.478,12028925.413,0.000000000,0.000000000,0.000000000,0.000000000
525,10499.989,1786877241127.473,12028945.408,0.000000000,0.000000000,0.000000000,0.000000000
526,10519.990,1786877241147.474,12028965.409,0.000000000,0.000000000,0.000000000,0.000000000
527,10539.989,1786877241167.473,12028985.408,0.000000000,0.000000000,0.000000000,0.000000000
528,10559.990,1786877241187.474,12029005.409,0.000000000,0.000000000,0.000000000,0.000000000
529,10579.990,1786877241207.474,12029025.409,0.000000000,0.000000000,0.000000000,0.000000000
530,10599.989,1786877241227.474,12029045.408,0.000000000,0.000000000,0.000000000,0.000000000
531,10619.989,1786877241247.474,12029065.408,0.000000000,0.000000000,0.000000000,0.000000000
532,10639.988,1786877241267.473,12029085.407,0.000000000,0.000000000,0.000000000,0.000000000
533,10659.989,1786877241287.473,12029105.408,0.000000000,0.000000000,0.000000000,0.000000000
534,10679.989,1786877241307.474,12029125.409,0.000000000,0.000000000,0.000000000,0.000000000
535,10699.988,1786877241327.473,12029145.407,0.000000000,0.000000000,0.000000000,0.000000000
536,10719.989,1786877241347.474,12029165.409,0.000000000,0.000000000,0.000000000,0.000000000
537,10739.991,1786877241367.475,12029185.410,0.000000000,0.000000000,0.000000000,0.000000000
538,10759.990,1786877241387.475,12029205.409,0.000000000,0.000000000,0.000000000,0.000000000
539,10779.991,1786877241407.475,12029225.410,0.000000000,0.000000000,0.000000000,0.000000000
540,10799.990,1786877241427.474,12029245.409,0.000000000,0.000000000,0.000000000,0.000000000
541,10819.991,1786877241447.475,12029265.410,0.000000000,0.000000000,0.000000000,0.000000000
542,10839.991,1786877241467.476,12029285.411,0.000000000,0.000000000,0.000000000,0.000000000
543,10859.990,1786877241487.475,12029305.409,0.000000000,0.000000000,0.000000000,0.000000000
544,10879.991,1786877241507.475,12029325.410,0.000000000,0.000000000,0.000000000,0.000000000
545,10899.991,1786877241527.475,12029345.410,0.000000000,0.000000000,0.000000000,0.000000000
546,10919.993,1786877241547.478,12029365.413,0.000000000,0.000000000,0.000000000,0.000000000
547,10939.991,1786877241567.475,12029385.410,0.000000000,0.000000000,0.000000000,0.000000000
548,10959.990,1786877241587.474,12029405.409,0.000000000,0.000000000,0.000000000,0.000000000
549,10979.993,1786877241607.478,12029425.413,0.000000000,0.000000000,0.000000000,0.000000000
550,10999.990,1786877241627.474,12029445.409,0.000000000,0.000000000,0.000000000,0.000000000
551,11019.993,1786877241647.477,12029465.412,0.000000000,0.000000000,0.000000000,0.000000000
552,11039.990,1786877241667.475,12029485.410,0.000000000,0.000000000,0.000000000,0.000000000
553,11059.993,1786877241687.478,12029505.413,0.000000000,0.000000000,0.000000000,0.000000000
554,11079.995,1786877241707.479,12029525.414,0.000000000,0.000000000,0.000000000,0.000000000
555,11099.993,1786877241727.477,12029545.412,0.000000000,0.000000000,0.000000000,0.000000000
556,11119.991,1786877241747.475,12029565.410,0.000000000,0.000000000,0.000000000,0.000000000
557,11139.991,1786877241767.475,12029585.410,0.000000000,0.000000000,0.000000000,0.000000000
558,11159.993,1786877241787.478,12029605.413,0.000000000,0.000000000,0.000000000,0.000000000
559,11179.993,1786877241807.478,12029625.412,0.000000000,0.000000000,0.000000000,0.000000000
560,11199.991,1786877241827.475,12029645.410,0.000000000,0.000000000,0.000000000,0.000000000
561,11219.992,1786877241847.476,12029665.411,0.000000000,0.000000000,0.000000000,0.000000000
562,11239.994,1786877241867.478,12029685.413,0.000000000,0.000000000,0.000000000,0.000000000
563,11259.991,1786877241887.475,12029705.410,0.000000000,0.000000000,0.000000000,0.000000000
564,11279.993,1786877241907.478,12029725.413,0.000000000,0.000000000,0.000000000,0.000000000
565,11299.992,1786877241927.476,12029745.411,0.000000000,0.000000000,0.000000000,0.000000000
566,11319.994,1786877241947.478,12029765.413,0.000000000,0.000000000,0.000000000,0.000000000
567,11339.992,1786877241967.476,12029785.411,0.000000000,0.000000000,0.000000000,0.000000000
568,11359.989,1786877241987.474,12029805.409,0.000000000,0.000000000,0.000000000,0.000000000
569,11379.990,1786877242007.475,12029825.410,0.000000000,0.000000000,0.000000000,0.000000000
570,11399.994,1786877242027.478,12029845.413,0.000000000,0.000000000,0.000000000,0.000000000
571,11419.994,1786877242047.479,12029865.414,0.000000000,0.000000000,0.000000000,0.000000000
572,11439.998,1786877242067.482,12029885.418,0.000000000,0.000000000,0.000000000,0.000000000
573,11459.998,1786877242087.482,12029905.417,0.000000000,0.000000000,0.000000000,0.000000000
574,11479.994,1786877242107.478,12029925.413,0.000000000,0.000000000,0.000000000,0.000000000
575,11499.992,1786877242127.476,12029945.411,0.000000000,0.000000000,0.000000000,0.000000000
576,11519.994,1786877242147.478,12029965.413,0.000000000,0.000000000,0.000000000,0.000000000
577,11539.993,1786877242167.477,12029985.412,0.000000000,0.000000000,0.000000000,0.000000000
578,11559.994,1786877242187.478,12030005.413,0.000000000,0.000000000,0.000000000,0.000000000
579,11579.993,1786877242207.477,12030025.412,0.000000000,0.000000000,0.000000000,0.000000000
580,11599.995,1786877242227.479,12030045.414,0.000000000,0.000000000,0.000000000,0.000000000
581,11619.995,1786877242247.479,12030065.414,0.000000000,0.000000000,0.000000000,0.000000000
582,11639.997,1786877242267.482,12030085.417,0.000000000,0.000000000,0.000000000,0.000000000
583,11660.000,1786877242287.484,12030105.419,0.000000000,0.000000000,0.000000000,0.000000000
584,11679.993,1786877242307.478,12030125.412,0.000000000,0.000000000,0.000000000,0.000000000
585,11699.992,1786877242327.476,12030145.411,0.000000000,0.000000000,0.000000000,0.000000000
586,11719.991,1786877242347.476,12030165.411,0.000000000,0.000000000,0.000000000,0.000000000
587,11739.995,1786877242367.479,12030185.414,0.000000000,0.000000000,0.000000000,0.000000000
588,11760.003,1786877242387.488,12030205.423,0.000000000,0.000000000,0.000000000,0.000000000
589,11779.995,1786877242407.479,12030225.414,0.000000000,0.000000000,0.000000000,0.000000000
590,11799.991,1786877242427.476,12030245.411,0.000000000,0.000000000,0.000000000,0.000000000
591,11819.992,1786877242447.476,12030265.411,0.000000000,0.000000000,0.000000000,0.000000000
592,11839.997,1786877242467.481,12030285.416,0.000000000,0.000000000,0.000000000,0.000000000
593,11860.029,1786877242487.513,12030305.448,0.000000000,0.000000000,0.000000000,0.000000000
594,11879.996,1786877242507.480,12030325.415,0.000000000,0.000000000,0.000000000,0.000000000
595,11899.992,1786877242527.476,12030345.411,0.000000000,0.000000000,0.000000000,0.000000000
596,11919.996,1786877242547.480,12030365.416,0.000000000,0.000000000,0.000000000,0.000000000
597,11939.990,1786877242567.474,12030385.409,0.000000000,0.000000000,0.000000000,0.000000000
598,11960.028,1786877242587.512,12030405.447,0.000000000,0.000000000,0.000000000,0.000000000
599,11979.995,1786877242607.479,12030425.414,0.000000000,0.000000000,0.000000000,0.000000000
600,11999.990,1786877242627.475,12030445.410,0.000000000,0.000000000,0.000000000,0.000000000
601,12019.991,1786877242647.476,12030465.411,0.000000000,0.000000000,0.000000000,0.000000000
602,12039.990,1786877242667.474,12030485.409,0.000000000,0.000000000,0.000000000,0.000000000
603,12059.990,1786877242687.474,12030505.409,0.000000000,0.000000000,0.000000000,0.000000000
604,12079.992,1786877242707.476,12030525.411,0.000000000,0.000000000,0.000000000,0.000000000
605,12099.989,1786877242727.474,12030545.409,0.000000000,0.000000000,0.000000000,0.000000000
606,12119.993,1786877242747.477,12030565.412,0.000000000,0.000000000,0.000000000,0.000000000
607,12140.029,1786877242767.513,12030585.449,0.000000000,0.000000000,0.000000000,0.000000000
608,12160.079,1786877242787.563,12030605.498,0.000000000,0.000000000,0.000000000,0.000000000
609,12180.003,1786877242807.488,12030625.423,0.000000000,0.000000000,0.000000000,0.000000000
610,12199.991,1786877242827.475,12030645.410,0.000000000,0.000000000,0.000000000,0.000000000
611,12219.989,1786877242847.474,12030665.409,0.000000000,0.000000000,0.000000000,0.000000000
612,12239.989,1786877242867.474,12030685.409,0.000000000,0.000000000,0.000000000,0.000000000
613,12259.990,1786877242887.474,12030705.409,0.000000000,0.000000000,0.000000000,0.000000000
614,12279.990,1786877242907.474,12030725.409,0.000000000,0.000000000,0.000000000,0.000000000
615,12299.990,1786877242927.475,12030745.410,0.000000000,0.000000000,0.000000000,0.000000000
616,12319.993,1786877242947.477,12030765.412,0.000000000,0.000000000,0.000000000,0.000000000
617,12339.991,1786877242967.475,12030785.410,0.000000000,0.000000000,0.000000000,0.000000000
618,12359.991,1786877242987.475,12030805.410,0.000000000,0.000000000,0.000000000,0.000000000
619,12379.993,1786877243007.477,12030825.412,0.000000000,0.000000000,0.000000000,0.000000000
620,12399.993,1786877243027.477,12030845.412,0.000000000,0.000000000,0.000000000,0.000000000
621,12419.991,1786877243047.475,12030865.410,0.000000000,0.000000000,0.000000000,0.000000000
622,12439.991,1786877243067.475,12030885.410,0.000000000,0.000000000,0.000000000,0.000000000
623,12459.992,1786877243087.476,12030905.411,0.000000000,0.000000000,0.000000000,0.000000000
624,12479.989,1786877243107.473,12030925.408,0.000000000,0.000000000,0.000000000,0.000000000
625,12499.990,1786877243127.474,12030945.409,0.000000000,0.000000000,0.000000000,0.000000000
626,12519.994,1786877243147.479,12030965.414,0.000000000,0.000000000,0.000000000,0.000000000
627,12539.991,1786877243167.475,12030985.410,0.000000000,0.000000000,0.000000000,0.000000000
628,12559.995,1786877243187.479,12031005.415,0.000000000,0.000000000,0.000000000,0.000000000
629,12579.996,1786877243207.480,12031025.415,0.000000000,0.000000000,0.000000000,0.000000000
630,12599.992,1786877243227.476,12031045.411,0.000000000,0.000000000,0.000000000,0.000000000
631,12619.992,1786877243247.476,12031065.411,0.000000000,0.000000000,0.000000000,0.000000000
632,12639.991,1786877243267.475,12031085.410,0.000000000,0.000000000,0.000000000,0.000000000
633,12659.993,1786877243287.478,12031105.413,0.000000000,0.000000000,0.000000000,0.000000000
634,12679.996,1786877243307.480,12031125.415,0.000000000,0.000000000,0.000000000,0.000000000
635,12699.995,1786877243327.480,12031145.415,0.000000000,0.000000000,0.000000000,0.000000000
636,12719.994,1786877243347.479,12031165.413,0.000000000,0.000000000,0.000000000,0.000000000
637,12739.993,1786877243367.477,12031185.412,0.000000000,0.000000000,0.000000000,0.000000000
638,12759.996,1786877243387.480,12031205.415,0.000000000,0.000000000,0.000000000,0.000000000
639,12779.992,1786877243407.476,12031225.411,0.000000000,0.000000000,0.000000000,0.000000000
640,12799.992,1786877243427.476,12031245.411,0.000000000,0.000000000,0.000000000,0.000000000
641,12819.993,1786877243447.477,12031265.412,0.000000000,0.000000000,0.000000000,0.000000000
642,12839.991,1786877243467.475,12031285.410,0.000000000,0.000000000,0.000000000,0.000000000
643,12859.993,1786877243487.478,12031305.413,0.000000000,0.000000000,0.000000000,0.000000000
644,12879.996,1786877243507.480,12031325.415,0.000000000,0.000000000,0.000000000,0.000000000
645,12899.995,1786877243527.479,12031345.414,0.000000000,0.000000000,0.000000000,0.000000000
646,12919.995,1786877243547.480,12031365.415,0.000000000,0.000000000,0.000000000,0.000000000
647,12939.990,1786877243567.474,12031385.409,0.000000000,0.000000000,0.000000000,0.000000000
648,12959.994,1786877243587.479,12031405.414,0.000000000,0.000000000,0.000000000,0.000000000
649,12979.996,1786877243607.480,12031425.415,0.000000000,0.000000000,0.000000000,0.000000000
650,12999.993,1786877243627.477,12031445.412,0.000000000,0.000000000,0.000000000,0.000000000
651,13019.994,1786877243647.478,12031465.413,0.000000000,0.000000000,0.000000000,0.000000000
652,13039.993,1786877243667.478,12031485.412,0.000000000,0.000000000,0.000000000,0.000000000
653,13059.993,1786877243687.478,12031505.413,0.000000000,0.000000000,0.000000000,0.000000000
654,13079.990,1786877243707.474,12031525.409,0.000000000,0.000000000,0.000000000,0.000000000
655,13099.990,1786877243727.474,12031545.409,0.000000000,0.000000000,0.000000000,0.000000000
656,13119.992,1786877243747.476,12031565.411,0.000000000,0.000000000,0.000000000,0.000000000
657,13139.994,1786877243767.478,12031585.413,0.000000000,0.000000000,0.000000000,0.000000000
658,13159.995,1786877243787.479,12031605.414,0.000000000,0.000000000,0.000000000,0.000000000
659,13179.990,1786877243807.474,12031625.409,0.000000000,0.000000000,0.000000000,0.000000000
660,13199.994,1786877243827.479,12031645.414,0.000000000,0.000000000,0.000000000,0.000000000
661,13219.995,1786877243847.479,12031665.414,0.000000000,0.000000000,0.000000000,0.000000000
