index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,playing_0
72,1439.992,1786879977969.424,14765787.359,0.000000000,1.000000000
73,1459.989,1786879977989.421,14765807.356,0.000000000,1.000000000
74,1479.987,1786879978009.419,14765827.354,0.000000000,1.000000000
75,1499.986,1786879978029.419,14765847.354,0.000000000,1.000000000
76,1519.989,1786879978049.422,14765867.357,0.000000000,1.000000000
77,1539.990,1786879978069.422,14765887.357,0.000000000,1.000000000
78,1559.992,1786879978089.425,14765907.360,0.000000000,1.000000000
79,1579.993,1786879978109.426,14765927.361,0.000000000,1.000000000
80,1599.991,1786879978129.424,14765947.359,0.000000000,1.000000000
81,1619.991,1786879978149.424,14765967.358,0.000000000,1.000000000
82,1639.990,1786879978169.422,14765987.357,0.000000000,1.000000000
83,1659.988,1786879978189.421,14766007.356,0.000000000,1.000000000
84,1679.988,1786879978209.420,14766027.355,0.000000000,1.000000000
85,1699.986,1786879978229.419,14766047.354,0.000000000,1.000000000
86,1719.984,1786879978249.416,14766067.351,0.000000000,1.000000000
87,1739.986,1786879978269.418,14766087.353,0.000000000,1.000000000
88,1759.985,1786879978289.417,14766107.352,0.000000000,1.000000000
89,1779.986,1786879978309.418,14766127.353,0.000000000,1.000000000
90,1799.987,1786879978329.419,14766147.354,0.000000000,1.000000000
91,1819.983,1786879978349.416,14766167.351,0.000000000,1.000000000
92,1839.985,1786879978369.418,14766187.353,0.000000000,1.000000000
93,1859.985,1786879978389.417,14766207.352,0.000000000,1.000000000
94,1879.986,1786879978409.419,14766227.354,0.000000000,1.000000000
95,1899.987,1786879978429.420,14766247.355,0.000000000,1.000000000
96,1919.986,1786879978449.418,14766267.353,0.000000000,1.000000000
97,1939.986,1786879978469.419,14766287.354,0.000000000,1.000000000
98,1959.990,1786879978489.423,14766307.357,0.000000000,1.000000000
99,1979.988,1786879978509.421,14766327.356,0.000000000,1.000000000
100,1999.989,1786879978529.421,14766347.356,0.000000000,1.000000000
101,2019.987,1786879978549.419,14766367.354,0.000000000,1.000000000
102,2039.988,1786879978569.420,14766387.355,0.000000000,1.000000000
103,2059.988,1786879978589.420,14766407.356,0.000000000,1.000000000
104,2079.987,1786879978609.419,14766427.354,0.000000000,1.000000000
105,2099.986,1786879978629.418,14766447.353,0.000000000,1.000000000
106,2119.983,1786879978649.416,14766467.351,0.000000000,1.000000000
107,2139.984,1786879978669.416,14766487.351,0.000000000,1.000000000
108,2159.984,1786879978689.416,14766507.351,0.000000000,1.000000000
109,2179.984,1786879978709.416,14766527.351,0.000000000,1.000000000
110,2199.987,1786879978729.419,14766547.354,0.000000000,1.000000000
111,2219.983,1786879978749.415,14766567.350,0.000000000,1.000000000
112,2239.984,1786879978769.416,14766587.351,0.000000000,1.000000000
113,2259.987,1786879978789.420,14766607.355,0.000000000,1.000000000
114,2279.986,1786879978809.418,14766627.353,0.000000000,1.000000000
115,2299.986,1786879978829.419,14766647.354,0.000000000,1.000000000
116,2319.986,1786879978849.419,14766667.354,0.000000000,1.000000000
117,2339.985,1786879978869.417,14766687.352,0.000000000,1.000000000
